"merchant_id","skewness","q2","amount_avg","stdev","transactions_count_slope","amount_sum_slope","amount_dist_slope","total_block_fraud","approved_vs_block_rate","block_rate","days_up","perc_normalized","risk"
XXXXXX,0.011394000000000001,1500.0,7382,1548762.569294973,-0.020249839476687292,76.0,,15,2.5,0.57692,281,0.31,Medio
XXXXX,0.0068460000000000005,2482500.0,3041315,244884998.48243544,0.001956258158812391,8483.0,-0.0000010707398428,201,0.9481100000000001,0.43041,554,0.5,Bajo
XXXXXX,-0.009297999999999997,650000.0,557222,29935824.604831614,-0.4482916711130082,-272146.0,0.0000001290322581,13,13.0,0.86667,253,0.06999999999999999,Medio
XXXXX,0.012410999999999998,95000.0,328812,56516927.861664906,-0.007499452036354022,4663.0,-0.0000061094874101,46,23.0,0.7419399999999998,364,0.05,Medio
XXXXX,0.008364,3468000.0,4154750,246330917.2347521,-0.7229860458721903,-3381102.0,0.0000001296247618,18,3.6,0.5142899999999999,379,0.13999999999999999,Alto 
XXXXX,0.006796000000000001,990000.0,1210719,97434533.45306575,-0.002772088364786427,880.0,-0.0000009567275186,39,7.8,0.68421,537,0.25,Medio
XXXXXX,0.013669999999999998,1000000.0,1590262,129541912.23306842,-0.08904814048332435,-284618.0,-0.0000003440755997,11,3.66667,0.6875,238,0.31,Medio
XXXXXX,0.002287,750000.0,803723,70479160.93374743,0.0017516720071863862,-9732.0,-0.0000005041286397,27,9.0,0.84375,182,0.09,Bajo
XXXX,0.018739,139391.0,243157,16612256.637036078,-0.0005165328750927,-61.0,-0.000027027027027,3,0.056600000000000004,0.03488000000000001,1050,0.6599999999999999,Bajo
XXXXX,0.020425999999999996,674730.0,1902611,180337777.797604,0.028265295920805365,197146.0,0.0000002897959184,2,0.4,0.22222,945,0.67,Bajo
XXXXX,0.0,20000.0,20000,,,,,0,0.0,0.0,938,1.0,Alto 
XXXXX,0.005584,500000.0,588596,47601447.80169335,-0.0000828232857719,1272.0,-0.0000056432748538,24,0.75,0.375,924,0.53,Bajo
XXXX,0.0077870000000000005,1844800.0,2864364,392810489.0691724,0.002215708170873315,15450.0,-0.0000010314265577,342,0.67323,0.33107,997,0.55,Bajo
XXXX,0.004688,7420000.0,7642816,142584220.24875537,0.0000359840025284,-2857.0,0.0000000457294311,0,0.0,0.0,1023,0.96,Bajo
XXXX,0.015738,1327500.0,3090693,336105594.48777723,-0.8011028375930771,2051900.0,-0.0000000763137558,0,,0.0,1002,0.0,Alto 
XXXX,-0.012367999999999999,5986700.0,5066343,223238156.22506705,0.008262756158919016,101779.0,0.0000000372172917,0,0.0,0.0,1084,0.32999999999999996,Alto 
XXXXX,-0.007163,150000.0,133222,7027406.665651593,0.485290770358236,86774.0,0.0,0,0.0,0.0,945,0.75,Bajo
XXXX,0.009939,499000.0,581090,24778541.197901536,-0.09948677424721344,7151.0,-0.0000042857142857,0,0.0,0.0,1162,0.55,Alto 
XXXXX,-0.002307,2000000.0,1893099,138997222.9111852,0.004051426894535007,9732.0,-0.0000001556376863,32,1.33333,0.5245899999999999,922,0.44000000000000006,Bajo
XXXX,0.0039049999999999996,30000.0,64428,26449743.01801353,-0.005744446557153539,-462.0,-0.0000322778928435,53,0.37856999999999996,0.21200000000000002,974,0.73,Bajo
XXXXX,0.005922000000000001,4760000.0,5126181,185498937.0221933,0.001483399894584222,16197.0,0.0000005552042494,3,0.5,0.3,911,0.7,Bajo
XXXXX,0.008632999999999998,435000.0,578204,49766025.22930639,0.0000099014488049,460.0,-0.0000137022357724,46,0.27219000000000004,0.19167,959,0.77,Bajo
XXXXX,0.0018240000000000003,641000.0,682750,68652184.96158735,0.0,35885.0,0.0,0,0.0,0.0,936,1.0,Alto 
XXXXX,0.009567,2208544.0,3054784,265350152.57978895,0.0010313688393489345,9531.0,-0.000000343045509,46,1.0,0.43810000000000004,848,0.48,Bajo
XXXX,-0.017320999999999996,500000.0,460000,6928203.230275509,0.03706359945872802,22979.0,0.000005,0,0.0,0.0,1102,1.0,Alto 
XXXXX,0.00826,224800.0,343264,43024993.336993694,0.002401811614811444,11287.0,-0.0000010714285714,3,0.5,0.25,956,0.5,Medio
XXXXX,0.011674000000000002,2944155.0,4688289,448204519.3760227,-0.017757907865268537,-202638.0,0.0000010180421057,6,0.5,0.23076999999999998,942,0.54,Bajo
XXXXX,0.006717000000000001,126940.0,267376,62722025.38822416,-0.007520792432054482,-621.0,-0.0000421747404205,140,0.24518,0.18041000000000001,922,0.78,Bajo
XXXXX,0.017717000000000004,1000000.0,2861750,315239467.45012003,-0.0032942111341316884,1554.0,-0.0000001071958034,4,0.5,0.23529000000000005,946,0.65,Bajo
XXXXX,-0.023861999999999998,2000000.0,1337944,83237192.87540743,0.014347908414205413,72440.0,0.0000019834710744,5,2.5,0.71429,962,0.29,Alto 
XXXXX,0.009117999999999998,140000.0,186064,15155590.248821361,-0.005001686859627335,-342.0,-0.0000262857142857,13,0.86667,0.35135000000000005,792,0.62,Bajo
XXXXX,0.0036630000000000005,490000.0,526868,30191271.950707488,-0.008201939689058654,-1867.0,-0.0000345209703947,28,0.17722000000000002,0.12785,896,0.8,Bajo
XXXXX,0.008775999999999999,500000.0,752500,86314830.70712703,0.06042344259414716,137026.0,-0.0000001538461538,0,0.0,0.0,920,0.32999999999999996,Alto 
XXXXX,-0.007944,350000.0,310000,15105669.465468917,0.000405695818236,110.0,-0.0000125,15,0.27273000000000003,0.1875,900,0.7,Bajo
XXXXX,0.005604,1260000.0,1483406,119603351.68729402,0.0013456915349405203,5653.0,-0.000001894251075,90,0.9782599999999999,0.42253999999999997,919,0.5,Bajo
XXXXX,0.006922999999999999,1800000.0,2181125,165158956.04102278,-0.0020953876506533222,5496.0,-0.0000036090628641,253,0.72911,0.32065999999999995,938,0.5599999999999999,Bajo
XXXX,0.007077999999999999,70000.0,109887,16904904.84557605,0.03250346442921515,1625.0,-0.0000703810919751,5,0.03704,0.032049999999999995,1031,0.9199999999999999,Bajo
XXXX,0.010059999999999998,507600.0,791221,84581797.5093529,0.0010457440331377863,-1273.0,-0.0000067729802143,65,0.9420300000000001,0.34574,1301,0.47000000000000003,Bajo
XXXX,0.017091000000000002,3000.0,1787642,313263401.8339382,1.1367694896242289,-2300426.0,-0.0000005714285714,0,,0.0,984,0.13999999999999999,Alto 
XXXXX,0.012329000000000001,735000.0,1703073,235555667.7135287,-0.0001361987750199,586.0,-0.0000005288835547,7,0.23333000000000004,0.175,931,0.8300000000000001,Bajo
XXXXX,0.009708999999999999,70000.0,116750,14445856.26253753,-2.304243928619348,-222393.0,-0.0000196610169492,0,,0.0,934,0.1,Alto 
XXXXX,-0.019499000000000002,2000000.0,1420507,89159218.08013442,0.004549941743670786,7670.0,0.0000007587369712,13,1.18182,0.54167,923,0.45999999999999996,Bajo
XXXX,0.0,1325000.0,1325000,137885822.33137676,0.0,971100.0,0.0,0,,0.0,1275,0.5,Alto 
XXXXX,0.013651,230000.0,535022,67034178.34222566,0.045175823055753746,57992.0,-0.0000011483253589,8,1.1428600000000002,0.36363999999999996,907,0.32,Alto 
XXXXX,0.010703,960000.0,1568286,170498073.57912362,-0.0009478508643584,4846.0,-0.0000080023063403,168,0.22888000000000003,0.1639,909,0.77,Bajo
XXXXX,-0.015,500000.0,450000,10000000,0.996,597600.0,0.00001,0,0.0,0.0,850,0.25,Alto 
XXXX,0.005151000000000001,624000.0,716683,53980670.09896717,-0.0008047752958762,129.0,-0.0000047384267971,30,0.43478000000000006,0.23076999999999998,1190,0.61,Medio
XXXXX,0.011133,68000.0,82674,3954092.9928515884,-0.010652294836264804,-688.0,-0.0006589622641509,20,0.20202,0.13699,879,0.77,Bajo
XXXX,0.009523,215339.0,280038,20382807.903490912,-0.0004076517648812,126.0,-0.0001132569491525,2,0.006709999999999999,0.00623,967,0.96,Bajo
XXXX,0.011763,405000.0,646175,61506911.140985996,-0.000038965443614,1808.0,-0.0000075125557475,19,0.18627000000000002,0.12925,1079,0.8,Medio
XXXXX,0.0,250000.0,250000,,,,,0,0.0,0.0,941,1.0,Alto 
XXXXX,0.008413,300000.0,446647,52294066.8017001,1.8219466236157709,793192.0,-0.0000037900874636,18,0.6666700000000001,0.23684000000000002,817,0.49000000000000005,Alto 
XXXXX,0.00358,175000.0,199125,20216784.928794757,-0.2733450446178385,23839.0,-0.0000007142857143,5,,0.625,788,0.0,Alto 
XXXXX,0.0021669999999999997,160000.0,167217,9991697.93936041,0.0007750455265546,355.0,-0.000071,27,0.64286,0.33333,503,0.52,Bajo
XXXXX,-0.073982,10000.0,9999,40.55052697678469,0.047863982381385554,479.0,,36,7.2,0.5625,863,0.44000000000000006,Alto 
XXXXX,-0.02,2375500.0,1600333,116275000,-0.0035702658359553874,51380.0,0.0000013043478261,6,,1.0,909,0.0,Alto 
XXXXX,0.011976,500000.0,1021859,130724123.75955878,-0.0023383939409389954,-3342.0,-0.0000015427513351,81,3.6818199999999996,0.675,634,0.26,Bajo
XXXX,0.005433999999999999,288800.0,349569,33550367.519764397,0.0013493750515178164,961.0,-0.0000154303797468,39,0.52703,0.32773,1076,0.64,Bajo
XXXXX,0.011954000000000001,500000.0,802754,75980952.03304446,2.6734691129295114,1834769.0,-0.0000017241784038,106,2.0,0.43443,402,0.25,Alto 
XXXXX,-0.0042780000000000006,3845362.5,3610082,165000422.17145458,-0.05055837563451777,-864068.0,0.0000000663389681,9,9.0,0.64286,593,0.06999999999999999,Alto 
XXX,0.0,42000.0,42000,,,,,0,0.0,0.0,1343,1.0,Medio
XXXXX,0.0,1500.0,1500,0.0,,,,1,,0.5,872,0.5,Alto 
XXXXX,0.008404,2425391.0,3232204,288020015.12242794,0.0007984140401434,2317.0,-0.0000001299463426,21,0.4375,0.25610000000000005,865,0.6799999999999999,Bajo
XXXXX,0.0,2227500.0,2227500,25114736.709748723,0.05970973377331164,171964.0,0.0,0,0.0,0.0,827,0.67,Alto 
XXXXX,0.007651000000000001,69000.0,108769,15594431.396648614,-0.008013756254664942,-413.0,-0.0000696176952485,52,0.24528000000000003,0.14325,768,0.8,Bajo
XXXXX,0.008942,1200000.0,1349587,50187561.35611111,0.03178755625780737,62306.0,-0.0000000889877642,60,8.571430000000001,0.75,624,0.16,Alto 
XXXXX,0.011300999999999999,1100000.0,1670941,151560897.47236377,0.0014960659928912813,8239.0,-0.0000005550737207,21,0.91304,0.41176,617,0.55,Bajo
XXXX,0.016972,312375.0,1552875,219273677.98592722,0.0006672305420912,680.0,-0.0000001923076923,2,0.4,0.15385,1259,0.54,Bajo
XXXXX,-0.017336999999999998,2000000.0,1502857,86026573.96741676,0.019224518253075588,79129.0,0.0000021538461538,4,,0.6666700000000001,457,0.0,Alto 
XXXXX,0.000858,380000.0,389168,32069656.18254531,0.02757806293166938,35559.0,-0.0000037753222836,11,3.66667,0.45833,751,0.29,Alto 
XXXXX,-0.015384,2000000.0,1458740,105549300.40822946,0.04910821319743577,99450.0,0.0000011956521739,16,8.0,0.8421099999999999,453,0.11000000000000001,Medio
XXXXX,0.0023619999999999995,1365000.0,1427334,79160213.71723498,0.0009401234898485,1909.0,0.0000023282051282,82,0.6356600000000001,0.35652,615,0.58,Bajo
XXXXX,0.007682,1055000.0,1201187,57092523.71008796,0.0033072999809995187,4035.0,-0.0000008861538462,8,0.8,0.34783,908,0.5700000000000001,Bajo
XXXXXX,0.012460999999999996,1000000.0,1794843,191363022.56586954,-0.019209146095175742,-42069.0,-0.0000007348829081,56,8.0,0.81159,269,0.1,Bajo
XXXXX,0.002568,2000000.0,2142814,166853367.6418532,-0.0023805985051327068,-15232.0,-0.0000000485002752,10,2.5,0.71429,550,0.29,Bajo
XXXXX,0.012278,222000.0,405006,44716041.45591834,0.0008629648872561,-707.0,-0.0000098076923077,32,0.59259,0.32989999999999997,512,0.5900000000000001,Medio
XXXXX,0.0076939999999999995,36000.0,81729,17831251.173606858,-0.08732476161959321,-8070.0,-0.0002178314225739,130,0.43478000000000006,0.26915,937,0.67,Bajo
XXXXX,0.014896999999999999,236000.0,612152,75751758.45901246,0.0035345880444994492,-3273.0,-0.0000050186489847,52,1.73333,0.5652200000000001,359,0.39,Bajo
XXXXX,0.008607,300000.0,470741,59511688.99111486,0.0012110273775152744,-729.0,-0.000010080669288,16,0.5517200000000001,0.2963,687,0.65,Bajo
XXXX,-0.001251,1250000.0,1215643,82376918.71284902,0.0029086084143833775,5430.0,0.0000000172506739,6,2.0,0.4,988,0.27,Alto 
XXXXXX,0.013269999999999999,1125000.0,1405184,63341096.58316995,0.028950667371296018,44479.0,-0.0000003253333333,26,4.333329999999999,0.7428600000000001,328,0.16999999999999998,Alto 
XXXXX,0.020515,500000.0,1111111,89365044.12303007,-0.44431344999361355,-720697.0,-0.0000011891891892,7,3.5,0.7777799999999999,697,0.22000000000000003,Medio
XXXXX,-0.016357,9609600.0,7807163,330583509.54857767,1.4787461436756282,13965450,0.0000007424469681,7,7.0,0.63636,453,0.09,Bajo
XXXX,-0.017320999999999996,1500000.0,1250000,43301270.18922193,0.0,15411.0,0.00000125,0,0.0,0.0,1216,1.0,Alto 
XXXX,-0.012485,740000.0,632142,25916303.01383208,-0.007826737606643793,-4385.0,0.0000037209302326,0,0.0,0.0,1211,0.71,Alto 
XXXXX,0.008317,57695.0,80567,8249767.919415567,0.0000177448529864,114.0,-0.000386884057971,46,0.1749,0.12169,952,0.76,Bajo
XXXXX,0.007214000000000001,1687500.0,2125015,181946461.9113205,0.0001812128468788,-2449.0,-0.0000008606899304,18,0.21429,0.14516,886,0.76,Bajo
XXXXX,-0.000882,100000.0,97735,7706896.12021848,-0.0019292985056381118,-155.0,-0.0000584337349398,20,0.43478000000000006,0.27397,385,0.6599999999999999,Medio
XXXXX,0.009697999999999998,74800.0,102396,8536665.752926305,-0.0018774476052379765,1417.0,-0.0004314344262295,99,0.8181800000000001,0.30368000000000006,692,0.49000000000000005,Bajo
XXXXX,0.0070750000000000006,265000.0,301632,15532970.49829148,-0.0015588604961211858,-412.0,-0.0000309090909091,28,0.32184,0.22399999999999998,449,0.73,Bajo
XXXXX,0.012802000000000003,517500.0,748656,54167683.48680619,-0.0002284370544259,2517.0,-0.0000080685807422,62,1.16981,0.44604,531,0.43,Bajo
XXXXX,0.004605,550000.0,611695,40192745.55892594,-0.000443596240307,-383.0,-0.0000084638653613,23,0.24731,0.17164000000000001,593,0.78,Bajo
XXXXX,-0.019107999999999997,2500000.0,1766000,115241520.2954213,0.024648661209726135,116260.0,0.0000012857142857,4,2.0,0.6666700000000001,643,0.32999999999999996,Alto 
XXXXXX,0.000238,222990.0,224962,24832694.832287412,-0.09901077824055536,-24899.0,-0.0000226549017696,147,0.4537,0.27071999999999996,316,0.63,Medio
XXXXX,-0.003373,2380000.0,2300989,70272492.4912619,-0.003721157101051103,-10479.0,0.0000005246844004,20,0.90909,0.39215999999999995,929,0.47000000000000003,Bajo
XXXXX,0.017523,900000.0,1310115,70212012.72410037,-0.11246279828810153,-176848.0,0.0000017391304348,4,1.0,0.33333,928,0.32999999999999996,Bajo
XXXXX,0.0018499999999999999,160000.0,170071,16334551.4608933,-0.013309223658161435,3100.0,-0.0000117142857143,3,0.5,0.17647,908,0.53,Alto 
XXXXX,-0.008926,2000000.0,1744444,85893991.51150084,-0.07158715097773675,-633440.0,0.0000008638083228,5,2.5,0.55556,466,0.22000000000000003,Alto 
XXXXX,-0.002234,1000000.0,954437,61182079.041873656,-0.0019903525644313323,1.0,-0.0000009188361409,27,0.72973,0.38028000000000006,680,0.54,Bajo
XXXXX,0.0,2390000.0,2390000,0.0,,,,7,,1.0,809,0.0,Alto 
XXXXX,0.0,500000.0,500000,0.0,0.0,0.0,,1,1.0,0.5,921,0.5,Alto 
XXXXX,-0.006275,778200.0,747197,14822267.198626684,-0.0008728206293893,600.0,0.0000188198757764,20,0.4878,0.26666999999999996,645,0.5900000000000001,Bajo
XXXXX,-0.0049689999999999995,870000.0,762730,64759280.59418915,-0.09962890625000001,-15019.0,-0.0000002941176471,8,2.0,0.6153799999999999,726,0.31,Bajo
XXXXX,0.006195999999999999,525000.0,687519,78688539.55388084,-0.002406038971463662,1094.0,-0.0000017742675963,47,0.8703700000000001,0.38211,421,0.49000000000000005,Bajo
XXXXX,0.0037719999999999997,3000000.0,3314148,249848656.7806542,0.014087597930241166,17612.0,0.0000000646311714,9,4.5,0.75,559,0.16999999999999998,Alto 
XXXXX,0.008097,3060000.0,4419303,503615399.49090743,0.009447597002824264,50343.0,-0.0000008609937868,422,0.43193000000000004,0.25406,671,0.64,Bajo
XXXXXX,-0.004572,1500000.0,1375862,81458812.19320947,-1.992,-1540364.0,0.00000025,4,2.0,0.5714300000000001,309,0.29,Alto 
XXXXX,-0.001265,107500.0,105109,5671344.699949489,0.05838058585499122,6539.0,-0.00007,6,0.54545,0.1875,666,0.78,Alto 
XXXXXX,0.002565,1000000.0,1050000,58480766.06885378,-0.012282132172312747,-9586.0,0.0000001394003156,20,4.0,0.6451600000000001,242,0.22999999999999998,Medio
XXXXX,-0.000247,300000.0,298414,19234506.977710474,0.0026918834219897807,452.0,-0.0000135204081633,17,0.7083299999999999,0.33999999999999997,439,0.5,Bajo
XXXXX,0.008597999999999998,250000.0,323734,25726674.50463499,-0.006656904749462451,-2102.0,-0.0000317562189055,62,15.5,0.26957,748,0.72,Bajo
XXXXX,0.007757,180000.0,251453,27632920.408982217,0.0019743929166112905,885.0,-0.0000142439470078,7,0.12963,0.09211,644,0.75,Bajo
XXXXX,0.015926,200000.0,555159,66899945.92128317,-1.3223525382449197,-458948.0,-0.000002020979021,35,35.0,0.79545,595,0.06999999999999999,Alto 
XXXXX,0.009763999999999998,725000.0,902942,54671201.835089065,-0.004508232757514957,1330.0,-0.0000003580901857,18,18.0,0.7826099999999999,675,0.13,Bajo
XXXXX,-0.0021800000000000005,382500.0,369017,18556769.770141013,0.0026692928044464766,1578.0,-0.0000067213114754,23,0.7419399999999998,0.35385000000000005,944,0.52,Bajo
XXXXX,0.007975,625000.0,1070549,167614531.15561846,-0.0003790807360575,-3570.0,-0.0000016974388785,79,0.6694899999999999,0.36239,659,0.5599999999999999,Bajo
XXXXXX,0.009839,2037500.0,2771929,223928674.82860538,-0.00826305280638474,-24417.0,-0.0000002654413452,61,4.35714,0.6489399999999999,272,0.19,Bajo
XXXX,0.015745000000000002,20000.0,73524,10198324.065648125,0.04472682513608931,1927.0,-0.002342088504088504,178,0.029959999999999997,0.025,963,0.8800000000000001,Bajo
XXXXX,0.008456,1382500.0,1790529,144752818.2298139,-0.0011270770852938108,-4333.0,-0.0000004507695762,19,0.33929,0.19588,932,0.63,Bajo
XXXXX,-0.009687999999999999,1700000.0,1490919,64745133.46324713,-0.0018390102669227058,-4638.0,0.0000002370429892,3,0.42857,0.16667,867,0.39,Bajo
XXXXX,-0.000169,1063961.0,1060552,60498985.43173502,0.012875988291129728,38877.0,0.0000011637931034,11,5.5,0.5789500000000001,571,0.26,Alto 
XXXXXX,0.007554,1672500.0,2181455,202116680.2628507,0.0035943351202413925,22511.0,-0.0000002876230302,32,3.2,0.6808500000000001,304,0.21000000000000002,Medio
XXXXX,0.0032700000000000008,897150.0,962332,59802702.367830426,0.027437817645549083,82666.0,-0.0000005689655172,30,2.1428599999999998,0.5357100000000001,777,0.3,Alto 
XXXXX,0.000908,3528906.5,3622859,310558230.5123512,0.010130772270806523,161515.0,0.000000013776542,2,0.33333,0.14286,666,0.79,Alto 
XXXXX,-0.004207,1520000.0,1369083,107628109.35923024,0.005094257398859625,37383.0,-0.0000002715654952,7,3.5,0.63636,751,0.36,Alto 
XXXXX,0.0034510000000000005,42000.0,44076,1804507.6701412771,0.00837623952230524,488.0,-0.00362,169,3.9302300000000003,0.7860499999999999,721,0.2,Bajo
XXXXX,0.009179999999999999,220000.0,373296,50094531.37911105,-0.0007959620138521,3717.0,-0.0000024464012251,16,2.28571,0.5,496,0.25,Bajo
XXXXX,-0.015257999999999999,255000.0,218204,7234631.643222988,0.0004495272316699,67.0,0.000057,29,0.43939000000000006,0.25664,861,0.64,Bajo
XXXXX,0.007452,1000000.0,1328953,132423797.09786537,0.030136085962470863,47041.0,-0.0000004907539118,33,8.25,0.7333299999999999,622,0.22000000000000003,Alto 
XXXXX,0.008906,1025100.0,1387346,122027400.17173314,-0.004860050970496468,10061.0,-0.0000000271166014,19,19.0,0.86364,838,0.05,Medio
XXXX,-0.021092,1895000.0,1256857,90767145.82878964,0.14440992249769422,118818.0,0.0000006559405941,0,0.0,0.0,971,0.13999999999999999,Alto 
XXXXX,-0.0030930000000000003,275000.0,261726,12873432.106952867,0.0026161282123172208,368.0,-0.0001077096774194,15,0.059760000000000014,0.04823000000000001,942,0.8800000000000001,Bajo
XXXX,0.008480000000000001,7500.0,10195,953431.4975672661,-0.03197279253042623,-160.0,,0,0.0,0.0,1294,0.2,Bajo
XXXX,-0.017466000000000002,2490000.0,1790000,120232067.26992595,0.029310818968408345,123299.0,0.0000001913477537,0,,0.0,1023,0.2,Alto 
XXXX,0.008107,172215.0,222557,18628426.406892765,-0.008346007138539792,-1757.0,-0.000853006993007,138,0.32701,0.22476,1050,0.7,Bajo
XXXX,0.011504,310000.0,467454,41061800.16424193,0.052621306657041206,79513.0,-0.0000011437733832,0,0.0,0.0,1107,0.44000000000000006,Alto 
XXXX,0.020142,990923.0,3848774,425663215.8373284,0.002341283777147273,752786.0,-0.0000002107565147,4,0.8,0.18181999999999998,964,0.32,Alto 
XXXX,0.008856,79975.0,107921,9467130.606972177,0.008645027176879832,790.0,-0.0003828571428571,12,0.12766,0.10714000000000001,989,0.8699999999999999,Bajo
XXXXX,0.016535,10000.0,54373,8050555.8225963125,-0.0072893319858675885,-6889.0,-0.000131,24,12.0,0.8275899999999998,954,0.06999999999999999,Alto 
XXXX,-0.016202,964600.0,730950,43263573.26237133,0.09092116182572614,130190.0,0.0000044444444444,0,0.0,0.0,971,0.16999999999999998,Alto 
XXXX,-0.009773,2500000.0,2326315,53316883.42804305,-5.072222222222222,-16028222,0.0000085436893204,0,,0.0,981,0.0,Alto 
XXXXX,0.01391,371000.0,562342,41267318.90853868,0.0039979220466821045,4843.0,-0.0000028804347826,18,0.6,0.28571,958,0.5599999999999999,Bajo
XXXXX,0.006664000000000001,320000.0,368957,22038858.128442902,-0.0016332959577583126,-1020.0,-0.0000062869198312,15,0.5,0.28846,916,0.58,Bajo
